imdb_title_id,title,year,genre,country,budget,worlwide_gross_income,production_company
tt0346156,Sky Captain and the World of Tomorrow,2004,"Action, Adventure, Mystery","USA, UK, Italy",70000000,57947036,Paramount Pictures
tt0346180,"¡Buen viaje, excelencia!",2003,Comedy,Spain,3000000,638618,Lolafilms
tt0346457,Mangal Pandey: The Rising,2005,"Biography, Drama, History",India,340000000,8142076,NH Studioz
tt0346491,Alexander,2004,"Action, Biography, Drama","USA, UK, Germany, Netherlands, France, Italy, Morocco, Thailand",155000000,167298192,Warner Bros.
tt0346631,Blood and Bone,2009,"Action, Crime, Drama",USA,3700000,3492,Remarkable Films
tt0346723,Chalte Chalte,2003,"Drama, Romance",India,120000000,5945422,Dreamz Unlimited
tt0346765,Cleopatra,2003,"Comedy, Drama","Spain, Argentina",1300000,1563152,Televisión Federal (Telefe)
tt0346947,Eres mi héroe,2003,"Comedy, Drama",Spain,2000000,225125,Caligari Films S.A.
tt0347149,Il castello errante di Howl,2004,"Animation, Adventure, Family",Japan,24000000,236212992,Buena Vista Home Entertainment
tt0347246,Ghost in the Shell 2 - L'attacco dei cyborg,2004,"Animation, Action, Drama",Japan,2000000000,9789651,Bandai Visual Company
tt0347368,L.A. Twister,2004,Comedy,USA,450000,54000,L.A. Twister LLC
tt0347755,Peaches,2004,Drama,Australia,5500000,215283,Peach Films Pty. Ltd.
tt0348064,"Sobri, ponyvafilm",2002,Adventure,Hungary,200000000,26841,Magyar Televízió Müvelödési Föszerkesztöség (MTV) (I)
tt0348121,Steamboy,2004,"Animation, Action, Adventure",Japan,22000000,10870198,Bandai Visual Company
tt0348150,Superman Returns,2006,"Action, Sci-Fi",USA,270000000,391081192,Warner Bros.
tt0348333,Waiting...,2005,Comedy,USA,3000000,18637690,Eden Rock Media
tt0348593,The Door in the Floor,2004,"Comedy, Drama",USA,7500000,6715067,Focus Features
tt0348836,Gothika,2003,"Horror, Mystery, Thriller","USA, France, Canada, Spain",40000000,141591324,Columbia Pictures
tt0348867,Le rôle de sa vie,2004,Drama,France,3800000,4433740,Les Films du Kiosque
tt0349047,(T)Raumschiff Surprise - Periode 1,2004,"Comedy, Sci-Fi",Germany,9000000,76341401,herbX Film
tt0349076,South from Granada,2003,"Comedy, Drama, Romance",Spain,4200000,2464202,Antena 3 Televisión
tt0349169,Breakin' All the Rules,2004,"Comedy, Romance",USA,10000000,12544254,Screen Gems
tt0349205,Una scatenata dozzina,2003,"Comedy, Family",USA,40000000,190538630,Twentieth Century Fox
tt0349260,In My Country,2004,"Drama, Romance","UK, Ireland, South Africa",12000000,1491434,Chartoff Productions
tt0349416,Eulogy,2004,"Comedy, Drama","UK, Germany, USA",6500000,89781,Eulogy Productions LLC
tt0349467,Il colore del crimine,2006,"Crime, Drama, Mystery",USA,37665000,14655628,Revolution Studios
tt0349683,King Arthur,2004,"Action, Adventure, Drama","USA, UK, Ireland",120000000,203567857,Touchstone Pictures
tt0349691,Koirankynnen leikkaaja,2004,Drama,Finland,1300000,1715478,Fennada-Filmi
tt0349710,Squadra 49,2004,"Action, Drama, Thriller",USA,55000000,100572044,Touchstone Pictures
tt0349825,Miracle,2004,"Biography, Drama, History","Canada, USA",28000000,64445708,Pop Pop Productions
tt0349889,Nine Lives,2004,"Action, Adventure, Drama","Aruba, USA",20000000,1039526,Millennium Films
tt0349903,Ocean's Twelve,2004,"Crime, Thriller",USA,110000000,362744280,Warner Bros.
tt0350028,Quando meno te lo aspetti,2004,"Comedy, Drama, Romance",USA,50000000,49718611,Touchstone Pictures
tt0350037,Ravioli,2003,"Comedy, Drama",Austria,220000,294086,Arge Heimat
tt0350194,Teacher's Pet,2004,"Animation, Adventure, Comedy",USA,10000000,6491969,Disney Television Animation
tt0350258,Ray,2004,"Biography, Drama, Music",USA,40000000,123971376,Universal Pictures
tt0350261,Il vento del perdono,2005,"Drama, Family, Romance","Germany, USA",30000000,18618284,Miramax
tt0351078,Hotet,2004,"Action, Thriller","Sweden, Finland",30000000,21532,Breidablick Film AB
tt0351283,Madagascar,2005,"Animation, Adventure, Comedy",USA,75000000,542063846,DreamWorks Animation
tt0351461,Nói albinói,2003,Drama,"Iceland, Germany, UK, Denmark",1100000,1342010,Zik Zak Kvikmyndir
tt0351817,Il crepuscolo del samurai,2002,"Drama, History, Romance",Japan,5000000,7372769,Eisei Gekijo
tt0351977,A testa alta,2004,"Action, Crime",USA,46000000,57223890,Metro-Goldwyn-Mayer (MGM)
tt0352248,Cinderella Man - Una ragione per lottare,2005,"Biography, Drama, History",USA,88000000,108539911,Universal Pictures
tt0352277,De-Lovely - Così facile da amare,2004,"Biography, Drama, Music","UK, USA",15000000,18611951,Metro-Goldwyn-Mayer (MGM)
tt0352332,La face cachée de la lune,2003,Drama,Canada,1600000,248460,FCL Films
tt0352951,Under the Radar,2004,"Adventure, Comedy, Thriller",Australia,3000000,89935,Macquarie Film Corporation
tt0353014,Wonderful Days,2003,"Animation, Action, Adventure","South Korea, USA",9750000,197221,End Game Productions Inc.
tt0353489,Licantropia apocalypse,2004,"Horror, Thriller",Canada,3500000,943625,Copperheart Entertainment
tt0353665,El libro de piedra,2009,"Drama, Fantasy, Horror",Mexico,1575000,874746,Hilo Negro Films
tt0353667,Der Liebeswunsch,2006,"Drama, Romance",Germany,3000000,66769,ARTE
tt0353969,Memorie di un assassino,2003,"Action, Crime, Drama",South Korea,2800000,1032034,CJ Entertainment
tt0354356,CinquePerDue - Frammenti di vita amorosa,2004,"Drama, Romance",France,5250784,7444906,Fidélité Productions
tt0354578,Fighting Words,2007,"Drama, Romance",USA,2500000,35688,Fighting Words Productions LLC
tt0354595,In campo per la vittoria,2005,"Drama, History, Sport",USA,20000000,388998,Independent Film Channel (IFC)
tt0354766,Never Die Alone,2004,"Action, Crime, Drama",USA,3000000,5923000,Bloodline Films
tt0354899,L'arte del sogno,2006,"Comedy, Drama, Fantasy","France, Italy, USA",6000000,15116179,Partizan Films
tt0355295,I fratelli Grimm e l'incantevole strega,2005,"Action, Adventure, Comedy","USA, Czech Republic, UK",88000000,105316267,Dimension Films
tt0355611,Jonny Vang,2003,"Comedy, Drama, Mystery",Norway,14500000,510328,Maipo Film
tt0355702,Lords of Dogtown,2005,"Biography, Drama, Sport","USA, Germany",25000000,13411957,Columbia Pictures
tt0355954,Riding the Bullet,2004,"Horror, Thriller","USA, Germany, Canada",5000000,264505,Motion Picture Corporation of America (MPCA)
tt0355977,Satree lek 2,2003,"Comedy, Sport",Thailand,18000000,588075,Tai Entertainment
tt0356150,EuroTrip,2004,Comedy,"USA, Czech Republic",25000000,22605153,DreamWorks
tt0356154,Ulvesommer,2003,"Adventure, Drama, Family",Norway,26000000,1691055,Northern Lights
tt0356176,La Foresta Misteriosa,2003,"Adventure, Horror, Mystery",Norway,6500000,1156728,Norsk Filmfond
tt0356336,Agents secrets,2004,"Crime, Action, Thriller","France, Italy, Spain",14000000,6166893,La Chauve Souris
tt0356443,Il ponte di San Luis Rey,2004,"Drama, History, Romance","UK, Spain, France",24000000,1910546,Tribeca Productions
tt0356453,Cama adentro,2004,Drama,"Argentina, Spain",800000,618264,Aquafilms
tt0356470,A Cinderella Story,2004,"Comedy, Family, Romance","USA, Canada",19000000,70067909,Warner Bros.
tt0356614,Foolproof,2003,"Action, Comedy, Crime",Canada,8000000,779036,Alliance Atlantis Communications
tt0356618,The Forgotten,2004,"Drama, Mystery, Sci-Fi",USA,42000000,117592831,Revolution Studios
tt0356634,Garfield: Il film,2004,"Animation, Comedy, Family",USA,50000000,203172417,Twentieth Century Fox
tt0356680,La neve nel cuore,2005,"Comedy, Drama, Romance",USA,18000000,92884429,The Family Stone
tt0356696,Pao ba hai zi,2003,"Drama, Family",Singapore,1600000,52419,Mediacorp Raintree Pictures
tt0356721,I Heart Huckabees - Le strane coincidenze della vita,2004,Comedy,"UK, Germany, USA",20000000,20094909,Fox Searchlight Pictures
tt0356910,Mr. & Mrs. Smith,2005,"Action, Comedy, Crime",USA,110000000,487287646,Regency Enterprises
tt0357037,Pornografia,2003,"Drama, Romance, War","Poland, France",9000000,37834,Canal+ Polska
tt0357058,Pupendo,2003,"Comedy, Drama, Family",Czech Republic,30000000,3043257,Total HelpArt T.H.A.
tt0357110,La storia di Jack e Rose,2005,Drama,USA,1500000,916051,IFC Productions
tt0357111,RRRrrrr!!!,2004,"Adventure, Comedy, Crime",France,17820000,13315054,Chez Wam
tt0357277,Elektra,2005,"Action, Adventure, Crime","Canada, USA, Switzerland",43000000,56995646,Twentieth Century Fox
tt0357413,Anchorman - La leggenda di Ron Burgundy,2004,Comedy,USA,26000000,90649730,DreamWorks
tt0357470,La battaglia di Shaker Heights,2003,"Drama, Romance, Comedy",USA,1000000,280351,LivePlanet
tt0357507,Boogeyman - L'uomo nero,2005,"Drama, Horror, Mystery","USA, New Zealand, Germany",20000000,67192859,Screen Gems
tt0357585,Decoys,2004,"Horror, Sci-Fi",Canada,5000000,84733,Sci-Fi Productions
tt0357773,Egy hét Pesten és Budán,2003,Drama,Hungary,800000,11508,Új Dialóg Stúdió
tt0357894,Silver Hawk,2004,"Action, Adventure, Sci-Fi",Hong Kong,15000000,429328,Tianjin Film Studio
tt0358082,Robots,2005,"Animation, Adventure, Comedy",USA,75000000,262511490,Twentieth Century Fox Animation
tt0358135,Shall We Dance?,2004,"Comedy, Drama, Music",USA,50000000,170128460,Miramax
tt0358146,Show,2003,"Action, Comedy, Crime",Poland,3000000,543998,Studio Filmowe Oko
tt0358273,Quando l'amore brucia l'anima,2005,"Biography, Drama, Music","USA, Germany",28000000,186797986,Fox 2000 Pictures
tt0358294,Into the Sun,2005,"Action, Thriller","USA, Japan",9000000,175563,Aries
tt0358349,Agente Cody Banks 2 - Destinazione Londra,2004,"Action, Adventure, Comedy","USA, UK",26000000,28818995,Dylan Sellers Productions
tt0359013,Blade: Trinity,2004,"Action, Adventure, Fantasy",USA,65000000,131977904,New Line Cinema
tt0359054,Haz conmigo lo que quieras,2003,"Comedy, Drama",Spain,2500000,730835,Star Line TV Productions S.L.
tt0359423,Una casa alla fine del mondo,2004,"Drama, Romance",USA,6500000,1644653,Hart Sharp Entertainment
tt0359692,Mibu gishi den,2002,Drama,Japan,4000000,2487338,TV Tokyo
tt0359774,One last ride - L'ultima corsa,2004,Drama,USA,1000000,8780,July Street Entertainment
tt0359950,I sogni segreti di Walter Mitty,2013,"Comedy, Drama, Fantasy","USA, UK",90000000,188133322,Twentieth Century Fox
tt0360009,Spartan,2004,"Action, Crime, Drama","Germany, USA",19250000,8112712,Franchise Pictures
tt0360016,Standing Still,2005,"Comedy, Drama, Romance",USA,1700000,30142,Insomnia Entertainment
tt0360139,Amori in corsa,2004,"Comedy, Romance","USA, UK, Czech Republic",23000000,12313323,Alcon Entertainment
tt0360201,Wimbledon,2004,"Comedy, Romance, Sport","UK, France, USA",31000000,41682237,Universal Pictures
tt0360323,Affari di sangue,2006,"Crime, Drama, Thriller",USA,8000000,143451,Suzanne DeLaurentiis Productions
tt0360486,Constantine,2005,"Action, Fantasy, Horror","USA, Germany",100000000,230884728,Warner Bros.
tt0360717,King Kong,2005,"Action, Adventure, Drama","New Zealand, USA, Germany",207000000,562363449,Universal Pictures
tt0361089,Valiant - Piccioni da combattimento,2005,"Animation, Adventure, Comedy","UK, USA",35000000,61746888,Vanguard Films and Animation
tt0361309,I giochi dei grandi,2004,"Drama, Romance","USA, Canada",3000000,3361213,Front Street Pictures
tt0361322,Assisted Living,2003,"Comedy, Drama",USA,500000,49048,Economic Projections Inc.
tt0361399,Blast,2004,"Action, Thriller","Germany, South Africa, USA",20000000,52456,Motion Picture Corporation of America (MPCA)
tt0361411,Matrimoni e pregiudizi,2004,"Comedy, Drama, Musical","UK, USA, India",7000000,24716440,Pathé Pictures International
tt0361467,Quanto è difficile essere teenager!,2004,"Comedy, Family, Music","Germany, USA",15000000,33251890,Walt Disney Pictures
tt0361500,Delgo e il destino del mondo,2008,"Animation, Adventure, Comedy",USA,40000000,694782,Electric Eye Entertainment Corporation
tt0361620,Una teenager alla Casa Bianca,2004,"Comedy, Drama, Romance",USA,30000000,10592180,Regency Enterprises
tt0361696,Nata per vincere,2004,"Family, Music, Musical",USA,15000000,14867514,New Line Cinema
tt0361715,Duma,2005,"Adventure, Drama, Family",USA,12000000,994790,Gaylord Films
tt0361748,Bastardi senza gloria,2009,"Adventure, Drama, War","Germany, USA",70000000,321455689,Universal Pictures
tt0361841,Tutte le ex del mio ragazzo,2004,"Comedy, Romance, Drama",USA,35000000,22035509,Revolution Studios
tt0361862,L'uomo senza sonno,2004,"Drama, Thriller","Spain, France, UK, USA",5000000,8203235,Filmax Group
tt0361925,Due candidati per una poltrona,2004,"Comedy, Romance","USA, Germany",30000000,14615099,Twentieth Century Fox
tt0362084,Atomik Circus,2004,"Adventure, Comedy, Horror","France, Germany, UK",16000000,1540614,Entropie Films
tt0362120,Scary Movie 4,2006,"Comedy, Horror",USA,45000000,178262620,Dimension Films
tt0362165,The Mask 2,2005,"Comedy, Family, Fantasy","USA, Germany, Australia, France",84000000,59981548,New Line Cinema
tt0362225,Non dirlo a nessuno,2006,"Crime, Drama, Mystery","France, UK",11700000,33428799,Trésor Films
tt0362227,The Terminal,2004,"Comedy, Drama, Romance",USA,60000000,219100084,DreamWorks
tt0362269,Kinsey,2004,"Biography, Drama, Romance","USA, Germany",11000000,17050017,Fox Searchlight Pictures
tt0362270,Le avventure acquatiche di Steve Zissou,2004,"Action, Adventure, Comedy",USA,50000000,34808403,Touchstone Pictures
tt0362478,The Box,2009,"Drama, Fantasy, Mystery",USA,30000000,33334176,Warner Bros.
tt0363095,Freeze Frame,2004,"Crime, Drama, Mystery","UK, Ireland",2000000,39663,Green Park Films
tt0363163,La caduta - Gli ultimi giorni di Hitler,2004,"Biography, Drama, History","Germany, Austria, Italy",13500000,92181574,Constantin Film
tt0363235,Bright Future,2002,Drama,Japan,1200000,28463,Uplink
tt0363276,Madhouse,2004,"Horror, Thriller",USA,3000000,22483630,Lakeshore Entertainment
tt0363282,Una pazza giornata a New York,2004,"Comedy, Crime, Family",USA,30000000,21289826,Warner Bros.
tt0363472,Bewafaa,2005,"Drama, Romance",India,120000000,1258036,Sridevi Productions
tt0363473,Beyond the Sea,2004,"Biography, Drama, Music","UK, Germany, USA",23000000,8447615,Lions Gate Films
tt0363504,Più grande del cielo,2005,"Comedy, Drama, Romance",USA,750000,21398,Code Entertainment
tt0363547,L'alba dei morti viventi,2004,"Action, Horror","USA, Canada, Japan, France",26000000,102278712,Strike Entertainment
tt0363589,Elephant,2003,"Crime, Drama, Thriller",USA,3000000,10012022,HBO Films
tt0363771,"Le cronache di Narnia - Il leone, la strega e l'armadio",2005,"Adventure, Family, Fantasy","UK, USA",180000000,745013115,Walt Disney Pictures
tt0363780,Lymelife,2008,"Comedy, Drama, Romance",USA,1500000,540403,Bartlett Films
tt0363988,Secret Window,2004,"Drama, Mystery, Thriller",USA,40000000,92913171,Grand Slam Productions
tt0364045,Identità violate,2004,"Crime, Mystery, Thriller","USA, UK",45000000,65470529,Warner Bros.
tt0364058,Tesó,2003,Comedy,Hungary,80000,18501,Akna Film
tt0364385,Ju-on - Rancore,2002,Horror,Japan,3500000,3657876,Pioneer LDC
tt0364457,The Keeper,2004,"Crime, Thriller, Drama","Canada, UK",4000000,73788,Peace Arch Films
tt0364569,Oldboy,2003,"Action, Drama, Mystery",South Korea,3000000,15002116,Egg Films
tt0364725,Palle al balzo - Dodgeball,2004,"Comedy, Sport",USA,20000000,168423227,Twentieth Century Fox
tt0364751,Without a Paddle - Un tranquillo week-end di vacanza,2004,"Adventure, Comedy, Mystery","USA, New Zealand",19000000,73029190,Paramount Pictures
tt0364970,Babylon A.D.,2008,"Action, Adventure, Sci-Fi","France, UK, USA",70000000,72109200,Babylon
tt0365125,A Dirty Shame,2004,Comedy,USA,15000000,1914166,Fine Line Features
tt0365194,Fighting Fish,2004,"Action, Adventure, Crime",Netherlands,500000,50445,Riverpark
tt0365289,Grimm,2003,"Adventure, Comedy, Drama",Netherlands,3700000,240632,Graniet Film BV
tt0365485,The Matador,2005,"Comedy, Crime, Thriller","Ireland, Mexico, Germany, USA",12500000,17356268,Stratus Film Co.
tt0365514,Moon Child,2003,"Action, Drama, Sci-Fi",Japan,3000000,3719929,Culture Publishers (CP)
tt0365675,Il Barone Rosso,2008,"Action, Adventure, Biography","Germany, UK",18000000,2783332,Niama Film
tt0365737,Syriana,2005,"Drama, Thriller","USA, United Arab Emirates",50000000,93974620,Warner Bros.
tt0365748,L'alba dei morti dementi,2004,"Comedy, Horror","UK, France, USA",4000000,30081497,Rogue Pictures
tt0365810,Svidd neger,2003,"Comedy, Crime, Drama",Norway,4000000,236432,Barentsfilm AS
tt0365830,Tenacious D e il destino del rock,2006,"Adventure, Comedy, Music","USA, Germany",20000000,13939963,Red Hour Films
tt0365847,The myth - Il risveglio di un eroe,2005,"Action, Adventure, Comedy","Hong Kong, China",15000000,6669097,JCE Movies
tt0365852,Tooth,2004,"Family, Fantasy",UK,12000000,2351592,Archangel Filmworks
tt0365885,Litigi d'amore,2005,"Comedy, Drama","USA, Germany, UK",12000000,28237488,New Line Cinema
tt0365907,La preda perfetta,2014,"Action, Crime, Drama",USA,28000000,58834384,1984 Private Defense Contractors
tt0365929,Whiteout - Incubo bianco,2009,"Action, Crime, Horror","USA, Canada, France, Turkey",35000000,17976667,Warner Bros.
tt0365957,SDF - Street Dance Fighters,2004,"Drama, Music",USA,8000000,50576805,Screen Gems
tt0365960,Zero Day,2002,Drama,USA,20000,8466,Professor Bright Films
tt0366174,Anaconda - Alla ricerca dell'orchidea maledetta,2004,"Action, Adventure, Horror","USA, Australia",20000000,70992898,Screen Gems
tt0366444,Fighting Tommy Riley,2004,"Drama, Mystery, Romance",USA,300000,10514,Visualeyes Productions
tt0366450,5 bambini & It,2004,"Adventure, Family, Fantasy","France, UK, USA",16000000,5072125,Sandfairy
tt0366548,Happy Feet,2006,"Animation, Adventure, Comedy","USA, Australia",100000000,384336108,Warner Bros.
tt0366551,American Trip - Il primo viaggio non si scorda mai,2004,"Adventure, Comedy","USA, Canada, Germany",9000000,23936908,Endgame Entertainment
tt0366596,Hymypoika,2003,Drama,Finland,1200000,644124,Helsinki-Filmi
tt0366627,The Jacket,2005,"Drama, Fantasy, Mystery","Germany, USA",29000000,21733230,Mandalay Pictures
tt0366635,Jedna ruka netleská,2003,Comedy,Czech Republic,30000000,1565667,Lucky Man Films
tt0366701,Lapsia ja aikuisia - Kuinka niitä tehdään?,2004,"Comedy, Drama","Finland, Sweden",1200000,474752,Blind Spot Pictures Oy
tt0366780,Mirrormask,2005,"Adventure, Fantasy","UK, USA",4000000,866999,Destination Films
tt0366900,Piazza delle cinque lune,2003,"Drama, Thriller","Italy, UK, Germany",16000000,484998,Martinelli Film Company International
tt0366996,La canzone più triste del mondo,2003,"Comedy, Musical",Canada,3500000,854994,Rhombus Media
tt0367000,Saint Ange,2004,"Drama, Fantasy, Horror",France,5320000,6782283,Castel Film Romania
tt0367027,Shortbus - Dove tutto è permesso,2006,"Comedy, Drama",USA,2000000,5526675,THINKFilm
tt0367082,Senza destino,2005,"Drama, Romance, War","Hungary, Germany, UK, Israel, France, USA",2500000000,2512009,Hungarian Motion Picture Ltd.
tt0367085,Soul plane - Pazzi in aeroplano,2004,Comedy,USA,16000000,14821824,Metro-Goldwyn-Mayer (MGM)
